state,school_year,sy_end,page_url,file_url_or_steps,file_format,statewide_file,district_level,black_rows,hispanic_rows,white_rows,subgroup_evidence,proficiency_label,proficient_levels,suppression,hs_test_math,hs_test_rla,hs_grade,test_replacement_2022_2025,replacement_source,usable,notes
NV,2023-24,2024,https://nevadareportcard.nv.gov/di/main/assessment,No pre-built statewide file. Data Interaction > Assessment > 'Group Summary Report' > Exam 'CCR (Grade 11 High School ELA/Math)' > Year > move all districts (or schools) to Selected > Get Report > Disaggregate 'Race/Ethnicity' > Update > Download (CSV),CSV export from report tool,no (export can include every district in one report),yes,yes (Race/Ethnicity disaggregation),yes (Race/Ethnicity disaggregation),yes (Race/Ethnicity disaggregation),"Report tool 'Disaggregate' menu: Gender, Race/Ethnicity, IEP, EL, FRL, Migrant, Grade, Homeless, Foster, Military Connected ...; portal help guide names the 7 race/ethnicity groups incl. Black/African American, Hispanic/Latino, White. 2024-25 state report viewed; export not run","Performance levels ED / AS / MS / ES (Emergent-Developing, Approaches Standard, Meets Standard, Exceeds Standard) with '% Proficient'","MS + ES (state 2024-25 math: % proficient 21.0; levels ED 31.8, AS 47.0, MS 14.0, ES 7.0)",Groups fewer than 10 not presented ('-'); percentages below 5 and above 95 shown as '<5' / '>95' (seen on the state report),Nevada CCR (College and Career Readiness) Mathematics assessment,Nevada CCR ELA assessment,11,none found (portal lists CCR grade 11 ELA/math for 2017-18 through 2025-26),https://nevadareportcard.nv.gov/di/main/assessment (exam and year menus) ; https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/nevada_accountability_portal_help_guide_9f991f9500.pdf,yes via report export (one export per year; confirm district x race cells in the CSV),"The CCR test's vendor and scale were not documented on an NDE page found. EOC (Math I/II, ELA I/II) tests are the pre-2018 HS program."
NV,2024-25,2025,https://nevadareportcard.nv.gov/di/main/assessment,No pre-built statewide file. Data Interaction > Assessment > 'Group Summary Report' > Exam 'CCR (Grade 11 High School ELA/Math)' > Year > move all districts (or schools) to Selected > Get Report > Disaggregate 'Race/Ethnicity' > Update > Download (CSV),CSV export from report tool,no (export can include every district in one report),yes,yes (Race/Ethnicity disaggregation),yes (Race/Ethnicity disaggregation),yes (Race/Ethnicity disaggregation),"Report tool 'Disaggregate' menu: Gender, Race/Ethnicity, IEP, EL, FRL, Migrant, Grade, Homeless, Foster, Military Connected ...; portal help guide names the 7 race/ethnicity groups incl. Black/African American, Hispanic/Latino, White. 2024-25 state report viewed; export not run","Performance levels ED / AS / MS / ES (Emergent-Developing, Approaches Standard, Meets Standard, Exceeds Standard) with '% Proficient'","MS + ES (state 2024-25 math: % proficient 21.0; levels ED 31.8, AS 47.0, MS 14.0, ES 7.0)",Groups fewer than 10 not presented ('-'); percentages below 5 and above 95 shown as '<5' / '>95' (seen on the state report),Nevada CCR (College and Career Readiness) Mathematics assessment,Nevada CCR ELA assessment,11,none found (portal lists CCR grade 11 ELA/math for 2017-18 through 2025-26),https://nevadareportcard.nv.gov/di/main/assessment (exam and year menus) ; https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/nevada_accountability_portal_help_guide_9f991f9500.pdf,yes via report export (one export per year; confirm district x race cells in the CSV),"The CCR test's vendor and scale were not documented on an NDE page found. EOC (Math I/II, ELA I/II) tests are the pre-2018 HS program."
NH,2021-22,2022,https://www.education.nh.gov/who-we-are/division-of-educator-and-analytic-resources/bureau-of-education-statistics/assessment-data,'2021-22 Disaggregated Data' > CSV https://www.education.nh.gov/sites/g/files/ehbemt326/files/inline-documents/sonh/assessment22.csv ; XLSX .../sonh/assessment22.xlsx,CSV and XLSX (same data),yes,"yes (state, district and school levels per NHED release)",expected,expected,expected,"Page: 'The disaggregated files provide the percent of students who scored at each level ... for each group of students'. NHED Oct 2023 release: data set 'provides information at the state, district and school levels' and can be sorted 'by content area, grade level and student sub-group'. Whether grade 11 SAT rows are in the file, and the race categories, not seen; file not opened",Level 1 Below Proficient / Level 2 Approaching / Level 3 Proficient / Level 4 Above Proficient,Level 3 + Level 4,"Minimum n = 11 for public reporting (NHED Federal Accountability System); page: 'the data is suppressed when considering small numbers of students'; top/bottom coding (e.g. '<10%', '>90%') reported by secondary sources",SAT School Day Math,SAT School Day Reading and Writing,11,none (SAT School Day the grade 11 state test for ELA/math; NH SAS is grades 3-8 and science),https://www.education.nh.gov/news/new-hampshire-assessment-results-reveal-academic-gains ; https://www.education.nh.gov/news-and-media/statewide-assessment-data-released ; https://www.education.nh.gov/who-we-are/division-of-education-and-analytic-resources/bureau-assessment-and-accountability/office-assessment/new-hampshire-statewide-assessment ; https://www.education.nh.gov/sites/g/files/ehbemt326/files/inline-documents/sonh/ta_federal-accountability-system-in-new-hampshire.pdf,probable (confirm SAT grade 11 and race rows at district level in one file),education.nh.gov rejects non-browser requests (403); links read in Chrome. Each year also has an 'Aggregated Data by Town of Responsibility' workbook. 'Regular denominator' = students tested. URLs for this year from the browser tool's element search (2024-25 and 2025-26 hrefs confirmed in the accessibility tree).
NH,2022-23,2023,https://www.education.nh.gov/who-we-are/division-of-educator-and-analytic-resources/bureau-of-education-statistics/assessment-data,'2022-23 Disaggregated Data' > CSV https://www.education.nh.gov/sites/g/files/ehbemt326/files/inline-documents/sonh/disaggregateddata2023.csv ; XLSX .../sonh/disaggregateddata2023.xlsx,CSV and XLSX (same data),yes,"yes (state, district and school levels per NHED release)",expected,expected,expected,"Page: 'The disaggregated files provide the percent of students who scored at each level ... for each group of students'. NHED Oct 2023 release: data set 'provides information at the state, district and school levels' and can be sorted 'by content area, grade level and student sub-group'. Whether grade 11 SAT rows are in the file, and the race categories, not seen; file not opened",Level 1 Below Proficient / Level 2 Approaching / Level 3 Proficient / Level 4 Above Proficient,Level 3 + Level 4,"Minimum n = 11 for public reporting (NHED Federal Accountability System); page: 'the data is suppressed when considering small numbers of students'; top/bottom coding (e.g. '<10%', '>90%') reported by secondary sources",SAT School Day Math,SAT School Day Reading and Writing,11,none (SAT School Day the grade 11 state test for ELA/math; NH SAS is grades 3-8 and science),https://www.education.nh.gov/news/new-hampshire-assessment-results-reveal-academic-gains ; https://www.education.nh.gov/news-and-media/statewide-assessment-data-released ; https://www.education.nh.gov/who-we-are/division-of-education-and-analytic-resources/bureau-assessment-and-accountability/office-assessment/new-hampshire-statewide-assessment ; https://www.education.nh.gov/sites/g/files/ehbemt326/files/inline-documents/sonh/ta_federal-accountability-system-in-new-hampshire.pdf,probable (confirm SAT grade 11 and race rows at district level in one file),education.nh.gov rejects non-browser requests (403); links read in Chrome. Each year also has an 'Aggregated Data by Town of Responsibility' workbook. 'Regular denominator' = students tested. URLs for this year from the browser tool's element search (2024-25 and 2025-26 hrefs confirmed in the accessibility tree).
NH,2023-24,2024,https://www.education.nh.gov/who-we-are/division-of-educator-and-analytic-resources/bureau-of-education-statistics/assessment-data,'2023-24 Disaggregated Data' > CSV https://www.education.nh.gov/sites/g/files/ehbemt326/files/inline-documents/sonh/disaggdata2024-1_0.csv ; XLSX .../sonh/disagdata2024.xlsx,CSV and XLSX (same data),yes,"yes (state, district and school levels per NHED release)",expected,expected,expected,"Page: 'The disaggregated files provide the percent of students who scored at each level ... for each group of students'. NHED Oct 2023 release: data set 'provides information at the state, district and school levels' and can be sorted 'by content area, grade level and student sub-group'. Whether grade 11 SAT rows are in the file, and the race categories, not seen; file not opened",Level 1 Below Proficient / Level 2 Approaching / Level 3 Proficient / Level 4 Above Proficient,Level 3 + Level 4,"Minimum n = 11 for public reporting (NHED Federal Accountability System); page: 'the data is suppressed when considering small numbers of students'; top/bottom coding (e.g. '<10%', '>90%') reported by secondary sources",SAT School Day Math,SAT School Day Reading and Writing,11,2024: College Board moved the SAT School Day to the digital adaptive format (not confirmed on an SEA page),https://www.education.nh.gov/news/new-hampshire-assessment-results-reveal-academic-gains ; https://www.education.nh.gov/news-and-media/statewide-assessment-data-released ; https://www.education.nh.gov/who-we-are/division-of-education-and-analytic-resources/bureau-assessment-and-accountability/office-assessment/new-hampshire-statewide-assessment ; https://www.education.nh.gov/sites/g/files/ehbemt326/files/inline-documents/sonh/ta_federal-accountability-system-in-new-hampshire.pdf,probable (confirm SAT grade 11 and race rows at district level in one file),education.nh.gov rejects non-browser requests (403); links read in Chrome. Each year also has an 'Aggregated Data by Town of Responsibility' workbook. 'Regular denominator' = students tested. URLs for this year from the browser tool's element search (2024-25 and 2025-26 hrefs confirmed in the accessibility tree).
NH,2024-25,2025,https://www.education.nh.gov/who-we-are/division-of-educator-and-analytic-resources/bureau-of-education-statistics/assessment-data,'2024-25 Disaggregated Data' > CSV https://www.education.nh.gov/sites/g/files/ehbemt326/files/inline-documents/sonh/publicdatadisaggregated1_0.csv ; XLSX .../sonh/publicdatadisaggregated.xlsx,CSV and XLSX (same data),yes,"yes (state, district and school levels per NHED release)",expected,expected,expected,"Page: 'The disaggregated files provide the percent of students who scored at each level ... for each group of students'. NHED Oct 2023 release: data set 'provides information at the state, district and school levels' and can be sorted 'by content area, grade level and student sub-group'. Whether grade 11 SAT rows are in the file, and the race categories, not seen; file not opened",Level 1 Below Proficient / Level 2 Approaching / Level 3 Proficient / Level 4 Above Proficient,Level 3 + Level 4,"Minimum n = 11 for public reporting (NHED Federal Accountability System); page: 'the data is suppressed when considering small numbers of students'; top/bottom coding (e.g. '<10%', '>90%') reported by secondary sources",SAT School Day Math,SAT School Day Reading and Writing,11,none (SAT School Day the grade 11 state test for ELA/math; NH SAS is grades 3-8 and science),https://www.education.nh.gov/news/new-hampshire-assessment-results-reveal-academic-gains ; https://www.education.nh.gov/news-and-media/statewide-assessment-data-released ; https://www.education.nh.gov/who-we-are/division-of-education-and-analytic-resources/bureau-assessment-and-accountability/office-assessment/new-hampshire-statewide-assessment ; https://www.education.nh.gov/sites/g/files/ehbemt326/files/inline-documents/sonh/ta_federal-accountability-system-in-new-hampshire.pdf,probable (confirm SAT grade 11 and race rows at district level in one file),education.nh.gov rejects non-browser requests (403); links read in Chrome. Each year also has an 'Aggregated Data by Town of Responsibility' workbook. 'Regular denominator' = students tested.
NJ,2021-22,2022,https://www.nj.gov/education/assessment/results/reports/2122/index.shtml,"https://www.nj.gov/education/assessment/results/reports/2122/spring/ELA09_NJSLA_DATA_2021-22.xlsx ; https://www.nj.gov/education/assessment/results/reports/2122/spring/ALG01_NJSLA_DATA_2021-22.xlsx ; NJGPA: https://www.nj.gov/education/assessment/results/reports/2122/dlm/ELAGP%20NJGPA DATA 2021-22.xlsx, https://www.nj.gov/education/assessment/results/reports/2122/spring/MATGP_NJGPA_DATA_2021-22.xlsx",XLSX (one workbook per test),yes,expected (NJDOE 'statewide district- and school-level data'),probable,probable,probable,"NJDOE Sept 2024 memo: 'the NJDOE plans to publicly release statewide district- and school-level data and school-level participation and performance data disaggregated by student subgroup'. HEAD sizes: ELA09 811-837 KB, ALG01 1.56-1.62 MB per year, consistent with subgroup rows. Layout not seen; file not opened",Level 1 Not Yet Meeting / 2 Partially Meeting / 3 Approaching / 4 Meeting / 5 Exceeding Expectations,Level 4 + Level 5 (Met/Exceeded Expectations),Minimum n = 10 for reporting per NJDOE suppression rules (Sept 2024 memo); file-level symbols not seen,"NJSLA Algebra I (also Geometry, Algebra II files)",NJSLA ELA grade 9,9 (ELA); math course-based. NJGPA grade 11 ELA/math files also posted (graduation assessment),none for NJSLA ELA 9 or Algebra I (computer-adaptive NJSLA-A and NJGPA-A with new cut scores start spring 2026; NJGPA first operational for the Class of 2023),https://www.nj.gov/education/assessment/adaptive/faq.shtml ('Spring 2026 marked the transition to the new computer-adaptive versions of the NJSLA and NJGPA') ; https://www.nj.gov/education/broadcasts/2024/sept/18/Spring2024NewJerseyStudentLearningAssessmentsandDynamicLearningMapsStatewideAssessmentResults.pdf ; https://www.nj.gov/education/assessment/requirements/2023_2025.shtml,probable (district x race rows to confirm),No ELA10 file after 2021; ELA 9 is the only HS NJSLA ELA test. Pages marked 'Revised 9/2/25'.
NJ,2022-23,2023,https://www.nj.gov/education/assessment/results/reports/2223/index.shtml,"https://www.nj.gov/education/assessment/results/reports/2223/spring/ELA09_NJSLA_DATA_2022-23.xlsx ; https://www.nj.gov/education/assessment/results/reports/2223/spring/ALG01_NJSLA_DATA_2022-23.xlsx ; NJGPA: https://www.nj.gov/education/assessment/results/reports/2223/njgpa/ELAGP_NJGPA_DATA_2022-23.xlsx, https://www.nj.gov/education/assessment/results/reports/2223/njgpa/MATGP_NJGPA_DATA_2022-23.xlsx",XLSX (one workbook per test),yes,expected (NJDOE 'statewide district- and school-level data'),probable,probable,probable,"NJDOE Sept 2024 memo: 'the NJDOE plans to publicly release statewide district- and school-level data and school-level participation and performance data disaggregated by student subgroup'. HEAD sizes: ELA09 811-837 KB, ALG01 1.56-1.62 MB per year, consistent with subgroup rows. Layout not seen; file not opened",Level 1 Not Yet Meeting / 2 Partially Meeting / 3 Approaching / 4 Meeting / 5 Exceeding Expectations,Level 4 + Level 5 (Met/Exceeded Expectations),Minimum n = 10 for reporting per NJDOE suppression rules (Sept 2024 memo); file-level symbols not seen,"NJSLA Algebra I (also Geometry, Algebra II files)",NJSLA ELA grade 9,9 (ELA); math course-based. NJGPA grade 11 ELA/math files also posted (graduation assessment),none for NJSLA ELA 9 or Algebra I (computer-adaptive NJSLA-A and NJGPA-A with new cut scores start spring 2026; NJGPA first operational for the Class of 2023),https://www.nj.gov/education/assessment/adaptive/faq.shtml ('Spring 2026 marked the transition to the new computer-adaptive versions of the NJSLA and NJGPA') ; https://www.nj.gov/education/broadcasts/2024/sept/18/Spring2024NewJerseyStudentLearningAssessmentsandDynamicLearningMapsStatewideAssessmentResults.pdf ; https://www.nj.gov/education/assessment/requirements/2023_2025.shtml,probable (district x race rows to confirm),No ELA10 file after 2021; ELA 9 is the only HS NJSLA ELA test. Pages marked 'Revised 9/2/25'.
NJ,2023-24,2024,https://www.nj.gov/education/assessment/results/reports/2324/index.shtml,"https://www.nj.gov/education/assessment/results/reports/2324/spring/ELA09_NJSLA_DATA_2023-24.xlsx ; https://www.nj.gov/education/assessment/results/reports/2324/spring/ALG01_NJSLA_DATA_2023-24.xlsx ; NJGPA: https://www.nj.gov/education/assessment/results/reports/2324/njgpa/ELAGP_NJGPA_DATA_2023-24.xlsx, https://www.nj.gov/education/assessment/results/reports/2324/njgpa/MATGP_NJGPA_DATA_2023-24.xlsx",XLSX (one workbook per test),yes,expected (NJDOE 'statewide district- and school-level data'),probable,probable,probable,"NJDOE Sept 2024 memo: 'the NJDOE plans to publicly release statewide district- and school-level data and school-level participation and performance data disaggregated by student subgroup'. HEAD sizes: ELA09 811-837 KB, ALG01 1.56-1.62 MB per year, consistent with subgroup rows. Layout not seen; file not opened",Level 1 Not Yet Meeting / 2 Partially Meeting / 3 Approaching / 4 Meeting / 5 Exceeding Expectations,Level 4 + Level 5 (Met/Exceeded Expectations),Minimum n = 10 for reporting per NJDOE suppression rules (Sept 2024 memo); file-level symbols not seen,"NJSLA Algebra I (also Geometry, Algebra II files)",NJSLA ELA grade 9,9 (ELA); math course-based. NJGPA grade 11 ELA/math files also posted (graduation assessment),none for NJSLA ELA 9 or Algebra I (computer-adaptive NJSLA-A and NJGPA-A with new cut scores start spring 2026; NJGPA first operational for the Class of 2023),https://www.nj.gov/education/assessment/adaptive/faq.shtml ('Spring 2026 marked the transition to the new computer-adaptive versions of the NJSLA and NJGPA') ; https://www.nj.gov/education/broadcasts/2024/sept/18/Spring2024NewJerseyStudentLearningAssessmentsandDynamicLearningMapsStatewideAssessmentResults.pdf ; https://www.nj.gov/education/assessment/requirements/2023_2025.shtml,probable (district x race rows to confirm),No ELA10 file after 2021; ELA 9 is the only HS NJSLA ELA test. Pages marked 'Revised 9/2/25'.
NJ,2024-25,2025,https://www.nj.gov/education/assessment/results/reports/2425/index.shtml,"https://www.nj.gov/education/assessment/results/reports/2425/spring/ELA09%20NJSLA%20DATA%202024-25.xlsx ; https://www.nj.gov/education/assessment/results/reports/2425/spring/ALG01%20NJSLA%20DATA%202024-25.xlsx ; NJGPA: https://www.nj.gov/education/assessment/results/reports/2425/njgpa/ELAGP%20NJGPA%20DATA%202024-25.xlsx, https://www.nj.gov/education/assessment/results/reports/2425/njgpa/MATGP%20NJGPA%20DATA%202024-25.xlsx",XLSX (one workbook per test),yes,expected (NJDOE 'statewide district- and school-level data'),probable,probable,probable,"NJDOE Sept 2024 memo: 'the NJDOE plans to publicly release statewide district- and school-level data and school-level participation and performance data disaggregated by student subgroup'. HEAD sizes: ELA09 811-837 KB, ALG01 1.56-1.62 MB per year, consistent with subgroup rows. Layout not seen; file not opened",Level 1 Not Yet Meeting / 2 Partially Meeting / 3 Approaching / 4 Meeting / 5 Exceeding Expectations,Level 4 + Level 5 (Met/Exceeded Expectations),Minimum n = 10 for reporting per NJDOE suppression rules (Sept 2024 memo); file-level symbols not seen,"NJSLA Algebra I (also Geometry, Algebra II files)",NJSLA ELA grade 9,9 (ELA); math course-based. NJGPA grade 11 ELA/math files also posted (graduation assessment),none for NJSLA ELA 9 or Algebra I (computer-adaptive NJSLA-A and NJGPA-A with new cut scores start spring 2026; NJGPA first operational for the Class of 2023),https://www.nj.gov/education/assessment/adaptive/faq.shtml ('Spring 2026 marked the transition to the new computer-adaptive versions of the NJSLA and NJGPA') ; https://www.nj.gov/education/broadcasts/2024/sept/18/Spring2024NewJerseyStudentLearningAssessmentsandDynamicLearningMapsStatewideAssessmentResults.pdf ; https://www.nj.gov/education/assessment/requirements/2023_2025.shtml,probable (district x race rows to confirm),No ELA10 file after 2021; ELA 9 is the only HS NJSLA ELA test. Pages marked 'Revised 9/2/25'.
NM,2021-22,2022,https://web.ped.nm.gov/bureaus/accountability/achievement-data-by-year/,https://web.ped.nm.gov/wp-content/uploads/2026/04/Language-Arts-Proficiency-By-Assessment-SY-2021-2022-Masked.csv ; https://web.ped.nm.gov/wp-content/uploads/2026/04/MATH-Proficiency-By-Assessment-SY-2021-2022-Masked.csv ; also https://web.ped.nm.gov/wp-content/uploads/2024/12/AVT-Proficiency-SY-2021-22-Masked.xlsx,CSV (by-assessment files); XLSX/CSV (attenuated and AVT files),yes,expected (entity-level files),expected,expected,expected,"Page titles 'All Valid Proficiencies by Entity and Student Group' (2021-22, 2022-23) and, for 2020-21, 'SAT Proficiencies by Entity and Student Group'; 'Proficiency By Assessment' CSVs are 6-9 MB per subject-year, consistent with entity x group x assessment rows. Columns not seen; files not opened","SAT School Day NM levels: 1 Well Below / 2 Below / 3 At / 4 Above State Expectations (RW: At 480-620, Above 630-800; Math: At 530-640, Above 650-800)",Level 3 + Level 4,"Masked for groups under 10; also when the group is 30 or fewer and the proficient count is 6 or fewer; percentages shown as ranges (e.g. <=20% / >=80% for small groups, <=5% / >=95% for larger) (NMPED accountability masking rules); files labelled 'Masked'",SAT School Day Math,SAT School Day Reading and Writing,11,none (SAT replaced the prior HS reading/math tests in 2020-21),https://web.ped.nm.gov/wp-content/uploads/2025/06/SAT-School-Day-State-Achievement-Levels.pdf ; https://web.ped.nm.gov/wp-content/uploads/2025/01/SAT-Fact-Sheet-24-25.pdf ; https://web.ped.nm.gov/wp-content/uploads/2025/01/NM-01-SPP-PART-B-FFY-2021-22-Final-6.23.23.pdf ; https://web.ped.nm.gov/wp-content/uploads/2025/01/2022-23-NMPED-Accountability-Technical-Manual.pdf,probable (confirm SAT rows by district and race in the By Assessment file),"'Attenuated' files are ESSA-aligned pooled proficiencies (all tests), not SAT-specific. HEAD sizes: LA By Assessment 8.60 / 8.51 / 8.87 / 7.78 MB; Math By Assessment 6.06 / 5.98 / 8.71 / 7.67 MB (2022-2025)."
NM,2022-23,2023,https://web.ped.nm.gov/bureaus/accountability/achievement-data-by-year/,https://web.ped.nm.gov/wp-content/uploads/2026/04/Language-Arts-Proficiency-By-Assessment-SY-2022-2023-Masked.csv ; https://web.ped.nm.gov/wp-content/uploads/2026/04/MATH-Proficiency-By-Assessment-SY-2022-2023-Masked.csv ; also https://web.ped.nm.gov/wp-content/uploads/2024/12/AVT-Proficiency-SY-2022-23-Masked.xlsx,CSV (by-assessment files); XLSX/CSV (attenuated and AVT files),yes,expected (entity-level files),expected,expected,expected,"Page titles 'All Valid Proficiencies by Entity and Student Group' (2021-22, 2022-23) and, for 2020-21, 'SAT Proficiencies by Entity and Student Group'; 'Proficiency By Assessment' CSVs are 6-9 MB per subject-year, consistent with entity x group x assessment rows. Columns not seen; files not opened","SAT School Day NM levels: 1 Well Below / 2 Below / 3 At / 4 Above State Expectations (RW: At 480-620, Above 630-800; Math: At 530-640, Above 650-800)",Level 3 + Level 4,"Masked for groups under 10; also when the group is 30 or fewer and the proficient count is 6 or fewer; percentages shown as ranges (e.g. <=20% / >=80% for small groups, <=5% / >=95% for larger) (NMPED accountability masking rules); files labelled 'Masked'",SAT School Day Math,SAT School Day Reading and Writing,11,none (SAT replaced the prior HS reading/math tests in 2020-21),https://web.ped.nm.gov/wp-content/uploads/2025/06/SAT-School-Day-State-Achievement-Levels.pdf ; https://web.ped.nm.gov/wp-content/uploads/2025/01/SAT-Fact-Sheet-24-25.pdf ; https://web.ped.nm.gov/wp-content/uploads/2025/01/NM-01-SPP-PART-B-FFY-2021-22-Final-6.23.23.pdf ; https://web.ped.nm.gov/wp-content/uploads/2025/01/2022-23-NMPED-Accountability-Technical-Manual.pdf,probable (confirm SAT rows by district and race in the By Assessment file),"'Attenuated' files are ESSA-aligned pooled proficiencies (all tests), not SAT-specific. HEAD sizes: LA By Assessment 8.60 / 8.51 / 8.87 / 7.78 MB; Math By Assessment 6.06 / 5.98 / 8.71 / 7.67 MB (2022-2025)."
NM,2023-24,2024,https://web.ped.nm.gov/bureaus/accountability/achievement-data-by-year/,https://web.ped.nm.gov/wp-content/uploads/2026/04/Language-Arts-Proficiency-By-Assessment-SY-2023-2024-Masked.csv ; https://web.ped.nm.gov/wp-content/uploads/2026/04/MATH-Proficiency-By-Assessment-SY-2023-2024-Masked.csv,CSV (by-assessment files); XLSX/CSV (attenuated and AVT files),yes,expected (entity-level files),expected,expected,expected,"Page titles 'All Valid Proficiencies by Entity and Student Group' (2021-22, 2022-23) and, for 2020-21, 'SAT Proficiencies by Entity and Student Group'; 'Proficiency By Assessment' CSVs are 6-9 MB per subject-year, consistent with entity x group x assessment rows. Columns not seen; files not opened","SAT School Day NM levels: 1 Well Below / 2 Below / 3 At / 4 Above State Expectations (RW: At 480-620, Above 630-800; Math: At 530-640, Above 650-800)",Level 3 + Level 4,"Masked for groups under 10; also when the group is 30 or fewer and the proficient count is 6 or fewer; percentages shown as ranges (e.g. <=20% / >=80% for small groups, <=5% / >=95% for larger) (NMPED accountability masking rules); files labelled 'Masked'",SAT School Day Math,SAT School Day Reading and Writing,11,2024: College Board moved the SAT School Day to the digital adaptive format (not confirmed on an SEA page),https://web.ped.nm.gov/wp-content/uploads/2025/06/SAT-School-Day-State-Achievement-Levels.pdf ; https://web.ped.nm.gov/wp-content/uploads/2025/01/SAT-Fact-Sheet-24-25.pdf ; https://web.ped.nm.gov/wp-content/uploads/2025/01/NM-01-SPP-PART-B-FFY-2021-22-Final-6.23.23.pdf ; https://web.ped.nm.gov/wp-content/uploads/2025/01/2022-23-NMPED-Accountability-Technical-Manual.pdf,probable (confirm SAT rows by district and race in the By Assessment file),"'Attenuated' files are ESSA-aligned pooled proficiencies (all tests), not SAT-specific. HEAD sizes: LA By Assessment 8.60 / 8.51 / 8.87 / 7.78 MB; Math By Assessment 6.06 / 5.98 / 8.71 / 7.67 MB (2022-2025)."
NM,2024-25,2025,https://web.ped.nm.gov/bureaus/accountability/achievement-data-by-year/,https://web.ped.nm.gov/wp-content/uploads/2026/04/Language-Arts-Proficiency-By-Assessment-SY-2024-2025-Masked.csv ; https://web.ped.nm.gov/wp-content/uploads/2026/04/MATH-Proficiency-By-Assessment-SY-2024-2025-Masked.csv,CSV (by-assessment files); XLSX/CSV (attenuated and AVT files),yes,expected (entity-level files),expected,expected,expected,"Page titles 'All Valid Proficiencies by Entity and Student Group' (2021-22, 2022-23) and, for 2020-21, 'SAT Proficiencies by Entity and Student Group'; 'Proficiency By Assessment' CSVs are 6-9 MB per subject-year, consistent with entity x group x assessment rows. Columns not seen; files not opened","SAT School Day NM levels: 1 Well Below / 2 Below / 3 At / 4 Above State Expectations (RW: At 480-620, Above 630-800; Math: At 530-640, Above 650-800)",Level 3 + Level 4,"Masked for groups under 10; also when the group is 30 or fewer and the proficient count is 6 or fewer; percentages shown as ranges (e.g. <=20% / >=80% for small groups, <=5% / >=95% for larger) (NMPED accountability masking rules); files labelled 'Masked'",SAT School Day Math,SAT School Day Reading and Writing,11,none (SAT replaced the prior HS reading/math tests in 2020-21),https://web.ped.nm.gov/wp-content/uploads/2025/06/SAT-School-Day-State-Achievement-Levels.pdf ; https://web.ped.nm.gov/wp-content/uploads/2025/01/SAT-Fact-Sheet-24-25.pdf ; https://web.ped.nm.gov/wp-content/uploads/2025/01/NM-01-SPP-PART-B-FFY-2021-22-Final-6.23.23.pdf ; https://web.ped.nm.gov/wp-content/uploads/2025/01/2022-23-NMPED-Accountability-Technical-Manual.pdf,probable (confirm SAT rows by district and race in the By Assessment file),"'Attenuated' files are ESSA-aligned pooled proficiencies (all tests), not SAT-specific. HEAD sizes: LA By Assessment 8.60 / 8.51 / 8.87 / 7.78 MB; Math By Assessment 6.06 / 5.98 / 8.71 / 7.67 MB (2022-2025)."
NY,2021-22,2022,https://data.nysed.gov/downloads.php,"https://data.nysed.gov/files/essa/21-22/SRC2022.zip (307.24 MB), Annual Regents table",ZIP of Microsoft Access database,yes,"yes (state, districts, public and charter schools, county, Need/Resource Capacity group)",expected,expected,expected,"Download description: 'assessment results (... Annual Regents; Total Cohort Regents ...) for the state, districts, public and charter schools'. 2023-24 Report Card Glossary 'Annual Assessment Subgroups Defined' lists Black or African American, Hispanic or Latino, White. Tables not opened",Regents Levels 1-5; 'Proficient (Levels 3 & Above)',Level 3 + Level 4 + Level 5,"Subgroups with fewer than five tested students suppressed, together with the next smallest group; shown as a dash (2023-24 glossary)",Regents Examination in Algebra I,Regents Examination in English Language Arts (Common Core),"any grade (Annual Regents = all August, January and June administrations in the reporting year; Total Cohort Regents = 4-year cohort)",none (Algebra I Next Generation exam starts June 2024; ELA Next Generation exam 2025-26),"https://www.nysed.gov/sites/default/files/programs/state-assessment/memo-implementation-schedule-new-regents-exams.pdf (Algebra I: new exam June 2024, last old exam January 2024; ELA listed for 2025-26) ; https://data.nysed.gov/files/essa/23-24/glossary.pdf",yes (Access tables; Annual Regents is not grade-specific),Annual Regents reports a student's best result per title within the year. Total Cohort Regents gives the cohort-based alternative.
