state,school_year,sy_end,page_url,file_url_or_steps,file_format,statewide_file,district_level,black_rows,hispanic_rows,white_rows,subgroup_evidence,proficiency_label,proficient_levels,suppression,hs_test_math,hs_test_rla,hs_grade,test_replacement_2022_2025,replacement_source,usable,notes
SC,2023-24,2024,https://ed.sc.gov/data/test-scores/state-assessments/end-of-course-examination-program-eocep/,"https://ed.sc.gov/data/test-scores/state-assessments/end-of-course-examination-program-eocep/eocep-data-files/2024-eocep-data-file/ (served as 'EOCEP2023-24-WEBFILE 824 (1).xlsx', 2,027,410 bytes)",XLSX,yes,"expected (web reports give district rows, schoolCode=999)",file unverified; yes in web reports,file unverified; yes in web reports,file unverified; yes in web reports,"District web report 'EOCEP Demographic Scores' (Charleston 1001, 2025: https://ed.sc.gov/data/test-scores/state-assessments/end-of-course-examination-program-eocep/2025//eocep-demographic-scores/?districtCode=1001&schoolCode=999) lists Hispanic or Latino, American Indian or Alaska Native, Asian, Black or African American, Native Hawaiian or Other Pacific Islander, White, Two or more races with Number Tested, % F/D/C/B/A, mean and SD for Algebra, Biology, English 2 and U.S. History. Workbook columns not seen; data file not opened",Letter grades A (90-100) / B (80-89) / C (70-79) / D (60-69) / F (0-59),"A + B + C ('passing rate (A-C)', SCDE 2024 release)","Web reports: 'If the number tested is less than 20, no other statistics appear.' File suppression not seen",EOCEP Algebra 1,EOCEP English 2,course-based (any grade; middle school students taking the course for high school credit included),none found (2025 SC College- and Career-Ready Mathematics Standards assessed from 2025-26),https://ed.sc.gov/instruction/standards/mathematics/standards/ ; https://ed.sc.gov/newsroom/news-releases/scde-releases-2024-end-of-course-and-career-readiness-assessment-results,probable (confirm district x race rows in the workbook; web reports confirm them district by district),Web reports note that summer scores are not yet included. The data file URLs serve the workbook directly (inline). EOCEP scores count 20% of the course grade.
SC,2024-25,2025,https://ed.sc.gov/data/test-scores/state-assessments/end-of-course-examination-program-eocep/,"https://ed.sc.gov/data/test-scores/state-assessments/end-of-course-examination-program-eocep/eocep-data-files/2025-eocep-data-file/ (served as 'EOCEP2024-25-WEBFILE 820.xlsx', 2,028,714 bytes)",XLSX,yes,"expected (web reports give district rows, schoolCode=999)",file unverified; yes in web reports,file unverified; yes in web reports,file unverified; yes in web reports,"District web report 'EOCEP Demographic Scores' (Charleston 1001, 2025: https://ed.sc.gov/data/test-scores/state-assessments/end-of-course-examination-program-eocep/2025//eocep-demographic-scores/?districtCode=1001&schoolCode=999) lists Hispanic or Latino, American Indian or Alaska Native, Asian, Black or African American, Native Hawaiian or Other Pacific Islander, White, Two or more races with Number Tested, % F/D/C/B/A, mean and SD for Algebra, Biology, English 2 and U.S. History. Workbook columns not seen; data file not opened",Letter grades A (90-100) / B (80-89) / C (70-79) / D (60-69) / F (0-59),"A + B + C ('passing rate (A-C)', SCDE 2024 release)","Web reports: 'If the number tested is less than 20, no other statistics appear.' File suppression not seen",EOCEP Algebra 1,EOCEP English 2,course-based (any grade; middle school students taking the course for high school credit included),none found (2025 SC College- and Career-Ready Mathematics Standards assessed from 2025-26),https://ed.sc.gov/instruction/standards/mathematics/standards/ ; https://ed.sc.gov/newsroom/news-releases/scde-releases-2024-end-of-course-and-career-readiness-assessment-results,probable (confirm district x race rows in the workbook; web reports confirm them district by district),Web reports note that summer scores are not yet included. The data file URLs serve the workbook directly (inline). EOCEP scores count 20% of the course grade. This URL was fetched once by mistake (the fetch tool saved a copy to the session tool-results folder); the copy was not opened or used.
TN,2021-22,2022,https://www.tn.gov/education/districts/federal-programs-and-oversight/data/data-downloads.html,"https://www.tn.gov/content/dam/tn/education/accountability/2022/district_assessment_file_suppressed_upd32323.xlsx (14,822,154 bytes; updated 2023-03-23)",XLSX,yes,yes (district assessment file; state and school files also posted),expected,expected,expected,"Page: files give 'participation rates, number of students tested, and proficiency-level percentages broken down by grade and student group'. District files are 12.6-15.7 MB (HEAD). Group labels not seen; file not opened",TCAP levels Below / Approaching / On Track / Mastered,On Track + Mastered,Page: '*' where fewer than 10 students; '**' where any proficiency level is below 1% or above 99% at state and district level (below 5% or above 95% at school level),"TCAP EOC Algebra I (also Geometry, Algebra II, Integrated Math I-III)",TCAP EOC English I and English II,course-based (any grade),none found,https://www.tn.gov/content/dam/tn/education/press-releases/TCAP%20State%20Assessment%20Results%20Summer2024.pdf ; https://www.tn.gov/education/news/2024/6/24/tdoe-releases-2023-24-state---district-----school-level-tcap-results.html ; https://tdepublicschools.ondemand.sas.com/district/00901/assessment,probable (confirm race group rows and EOC subject labels in one file),"Page links the 2020-21 Assessment File Interpretation Guide. From 2022, residential facility records count as enrolled but not tested for participation."
TN,2022-23,2023,https://www.tn.gov/education/districts/federal-programs-and-oversight/data/data-downloads.html,"https://www.tn.gov/content/dam/tn/education/accountability/2023/district_assessment_file_suppressed_2023.xlsx (15,680,650 bytes)",XLSX,yes,yes (district assessment file; state and school files also posted),expected,expected,expected,"Page: files give 'participation rates, number of students tested, and proficiency-level percentages broken down by grade and student group'. District files are 12.6-15.7 MB (HEAD). Group labels not seen; file not opened",TCAP levels Below / Approaching / On Track / Mastered,On Track + Mastered,Page: '*' where fewer than 10 students; '**' where any proficiency level is below 1% or above 99% at state and district level (below 5% or above 95% at school level),"TCAP EOC Algebra I (also Geometry, Algebra II, Integrated Math I-III)",TCAP EOC English I and English II,course-based (any grade),none found,https://www.tn.gov/content/dam/tn/education/press-releases/TCAP%20State%20Assessment%20Results%20Summer2024.pdf ; https://www.tn.gov/education/news/2024/6/24/tdoe-releases-2023-24-state---district-----school-level-tcap-results.html ; https://tdepublicschools.ondemand.sas.com/district/00901/assessment,probable (confirm race group rows and EOC subject labels in one file),"Page links the 2020-21 Assessment File Interpretation Guide. From 2022, residential facility records count as enrolled but not tested for participation."
TN,2023-24,2024,https://www.tn.gov/education/districts/federal-programs-and-oversight/data/data-downloads.html,"https://www.tn.gov/content/dam/tn/education/accountability/2024/district_assessment_file_suppressed_2024.xlsx (15,713,787 bytes; updated 2024-10-14 to add math EOC)",XLSX,yes,yes (district assessment file; state and school files also posted),expected,expected,expected,"Page: files give 'participation rates, number of students tested, and proficiency-level percentages broken down by grade and student group'. District files are 12.6-15.7 MB (HEAD). Group labels not seen; file not opened",TCAP levels Below / Approaching / On Track / Mastered,On Track + Mastered,Page: '*' where fewer than 10 students; '**' where any proficiency level is below 1% or above 99% at state and district level (below 5% or above 95% at school level),"TCAP EOC Algebra I (also Geometry, Algebra II, Integrated Math I-III)",TCAP EOC English I and English II,course-based (any grade),"2024: math EOC results withheld in June 2024 'pending the standards setting process' after substantive revisions of the high school math standards; standard setting July 16-19, 2024; math EOC added to the files 2024-10-14. TN report card: '2024 Math EOC ... results may differ from prior years due to standard setting'. English EOC: none found",https://www.tn.gov/content/dam/tn/education/press-releases/TCAP%20State%20Assessment%20Results%20Summer2024.pdf ; https://www.tn.gov/education/news/2024/6/24/tdoe-releases-2023-24-state---district-----school-level-tcap-results.html ; https://tdepublicschools.ondemand.sas.com/district/00901/assessment,probable (confirm race group rows and EOC subject labels in one file),"Page links the 2020-21 Assessment File Interpretation Guide. From 2022, residential facility records count as enrolled but not tested for participation."
TN,2024-25,2025,https://www.tn.gov/education/districts/federal-programs-and-oversight/data/data-downloads.html,"https://www.tn.gov/content/dam/tn/education/accountability/2025/district_assessment_file_suppressed_2025.xlsx (12,569,933 bytes)",XLSX,yes,yes (district assessment file; state and school files also posted),expected,expected,expected,"Page: files give 'participation rates, number of students tested, and proficiency-level percentages broken down by grade and student group'. District files are 12.6-15.7 MB (HEAD). Group labels not seen; file not opened",TCAP levels Below / Approaching / On Track / Mastered,On Track + Mastered,Page: '*' where fewer than 10 students; '**' where any proficiency level is below 1% or above 99% at state and district level (below 5% or above 95% at school level),"TCAP EOC Algebra I (also Geometry, Algebra II, Integrated Math I-III)",TCAP EOC English I and English II,course-based (any grade),none found,https://www.tn.gov/content/dam/tn/education/press-releases/TCAP%20State%20Assessment%20Results%20Summer2024.pdf ; https://www.tn.gov/education/news/2024/6/24/tdoe-releases-2023-24-state---district-----school-level-tcap-results.html ; https://tdepublicschools.ondemand.sas.com/district/00901/assessment,probable (confirm race group rows and EOC subject labels in one file),"Page links the 2020-21 Assessment File Interpretation Guide. From 2022, residential facility records count as enrolled but not tested for participation."
TX,2021-22,2022,https://rptsvr1.tea.texas.gov/perfreport/tapr/2022/download.html,"TAPR 2021-22 download page > 'Advanced TAPR Data (Numerators, Denominators & Rates)' (comma-delimited) or 'TAPR Data in Excel (Rates Only)' > all Districts > STAAR EOC table (district dictionary dstaar_eoc, e.g. https://rptsvr1.tea.texas.gov/perfreport/tapr/2022/xplore/dstaar_eoc.html)",CSV (comma-delimited); Excel or tab-delimited in the rates-only option,yes (all-districts download),yes,yes (data dictionary),yes (data dictionary),yes (data dictionary),"2022 TAPR data dictionary dstaar_eoc: district EOC rates for All Students, African American, American Indian, Asian, Hispanic, Pacific Islander, White, Two or More Races and program groups, by subject (Algebra I, Biology, English I, English II, U.S. History) and level; e.g. DDB00AA11222R = 'Meets Grade Level, African American, EOC Algebra I Rate'. Download not run","STAAR Did Not Meet / Approaches / Meets / Masters Grade Level; TAPR reports Approaches Grade Level or Above, Meets Grade Level or Above, Masters Grade Level",no single level: Approaches or above = passing standard; Meets or above = grade-level standard,TAPR masking: denominator 1-4 shown '*' on reports and stored as -1 in downloads; denominator 0 shown '-' and stored as a bullet (https://rptsvr1.tea.texas.gov/perfreport/tapr/2025/masking.html),STAAR Algebra I EOC,STAAR English I and English II EOC,course-based (any grade; TAPR STAAR rates use the accountability subset),none found,https://tea.texas.gov/student-assessment/assessment-initiatives/staar-redesign ; https://tea.texas.gov/about-tea/news-and-multimedia/news-releases/news-2023/tea-releases-results-for-2023-staar-3-8-assessments,yes (district x race EOC rates in the TAPR download),The STAAR Aggregate Data page (tea.texas.gov) returns Access Denied; TEA points to the Texas Assessment Research Portal as an alternative. The xplore dictionary returns 404 for 2024 and 2025; layout assumed unchanged.
TX,2022-23,2023,https://rptsvr1.tea.texas.gov/perfreport/tapr/2023/download.html,"TAPR 2022-23 download page > 'Advanced TAPR Data (Numerators, Denominators & Rates)' (comma-delimited) or 'TAPR Data in Excel (Rates Only)' > all Districts > STAAR EOC table (district dictionary dstaar_eoc, e.g. https://rptsvr1.tea.texas.gov/perfreport/tapr/2023/xplore/dstaar_eoc.html)",CSV (comma-delimited); Excel or tab-delimited in the rates-only option,yes (all-districts download),yes,yes (data dictionary),yes (data dictionary),yes (data dictionary),"2022 TAPR data dictionary dstaar_eoc: district EOC rates for All Students, African American, American Indian, Asian, Hispanic, Pacific Islander, White, Two or More Races and program groups, by subject (Algebra I, Biology, English I, English II, U.S. History) and level; e.g. DDB00AA11222R = 'Meets Grade Level, African American, EOC Algebra I Rate'. Download not run","STAAR Did Not Meet / Approaches / Meets / Masters Grade Level; TAPR reports Approaches Grade Level or Above, Meets Grade Level or Above, Masters Grade Level",no single level: Approaches or above = passing standard; Meets or above = grade-level standard,TAPR masking: denominator 1-4 shown '*' on reports and stored as -1 in downloads; denominator 0 shown '-' and stored as a bullet (https://rptsvr1.tea.texas.gov/perfreport/tapr/2025/masking.html),STAAR Algebra I EOC,STAAR English I and English II EOC,course-based (any grade; TAPR STAAR rates use the accountability subset),"2023: STAAR redesign - online, new non-multiple-choice items (75% cap on multiple choice), English I and II assess reading and writing with an extended constructed response; TEA: 'The redesign required standards and scales to be reset' (stated in the 2023 grades 3-8 release; EOC comparability not checked)",https://tea.texas.gov/student-assessment/assessment-initiatives/staar-redesign ; https://tea.texas.gov/about-tea/news-and-multimedia/news-releases/news-2023/tea-releases-results-for-2023-staar-3-8-assessments,yes (district x race EOC rates in the TAPR download),The STAAR Aggregate Data page (tea.texas.gov) returns Access Denied; TEA points to the Texas Assessment Research Portal as an alternative. The xplore dictionary returns 404 for 2024 and 2025; layout assumed unchanged.
TX,2023-24,2024,https://rptsvr1.tea.texas.gov/perfreport/tapr/2024/download.html,"TAPR 2023-24 download page > 'Advanced TAPR Data (Numerators, Denominators & Rates)' (comma-delimited) or 'TAPR Data in Excel (Rates Only)' > all Districts > STAAR EOC table (district dictionary dstaar_eoc, e.g. https://rptsvr1.tea.texas.gov/perfreport/tapr/2022/xplore/dstaar_eoc.html)",CSV (comma-delimited); Excel or tab-delimited in the rates-only option,yes (all-districts download),yes,yes (data dictionary),yes (data dictionary),yes (data dictionary),"2022 TAPR data dictionary dstaar_eoc: district EOC rates for All Students, African American, American Indian, Asian, Hispanic, Pacific Islander, White, Two or More Races and program groups, by subject (Algebra I, Biology, English I, English II, U.S. History) and level; e.g. DDB00AA11222R = 'Meets Grade Level, African American, EOC Algebra I Rate'. Download not run","STAAR Did Not Meet / Approaches / Meets / Masters Grade Level; TAPR reports Approaches Grade Level or Above, Meets Grade Level or Above, Masters Grade Level",no single level: Approaches or above = passing standard; Meets or above = grade-level standard,TAPR masking: denominator 1-4 shown '*' on reports and stored as -1 in downloads; denominator 0 shown '-' and stored as a bullet (https://rptsvr1.tea.texas.gov/perfreport/tapr/2025/masking.html),STAAR Algebra I EOC,STAAR English I and English II EOC,course-based (any grade; TAPR STAAR rates use the accountability subset),none found,https://tea.texas.gov/student-assessment/assessment-initiatives/staar-redesign ; https://tea.texas.gov/about-tea/news-and-multimedia/news-releases/news-2023/tea-releases-results-for-2023-staar-3-8-assessments,yes (district x race EOC rates in the TAPR download),The STAAR Aggregate Data page (tea.texas.gov) returns Access Denied; TEA points to the Texas Assessment Research Portal as an alternative. The xplore dictionary returns 404 for 2024 and 2025; layout assumed unchanged.
TX,2024-25,2025,https://rptsvr1.tea.texas.gov/perfreport/tapr/tapr_dd_download.html?year=2025,TAPR Data Download > School Year 2024-25 > Download All: type 'Districts' (dictionary as for 2022: https://rptsvr1.tea.texas.gov/perfreport/tapr/2022/xplore/dstaar_eoc.html),CSV (comma-delimited); Excel or tab-delimited in the rates-only option,yes (all-districts download),yes,yes (data dictionary),yes (data dictionary),yes (data dictionary),"2022 TAPR data dictionary dstaar_eoc: district EOC rates for All Students, African American, American Indian, Asian, Hispanic, Pacific Islander, White, Two or More Races and program groups, by subject (Algebra I, Biology, English I, English II, U.S. History) and level; e.g. DDB00AA11222R = 'Meets Grade Level, African American, EOC Algebra I Rate'. Download not run","STAAR Did Not Meet / Approaches / Meets / Masters Grade Level; TAPR reports Approaches Grade Level or Above, Meets Grade Level or Above, Masters Grade Level",no single level: Approaches or above = passing standard; Meets or above = grade-level standard,TAPR masking: denominator 1-4 shown '*' on reports and stored as -1 in downloads; denominator 0 shown '-' and stored as a bullet (https://rptsvr1.tea.texas.gov/perfreport/tapr/2025/masking.html),STAAR Algebra I EOC,STAAR English I and English II EOC,course-based (any grade; TAPR STAAR rates use the accountability subset),none found,https://tea.texas.gov/student-assessment/assessment-initiatives/staar-redesign ; https://tea.texas.gov/about-tea/news-and-multimedia/news-releases/news-2023/tea-releases-results-for-2023-staar-3-8-assessments,yes (district x race EOC rates in the TAPR download),The STAAR Aggregate Data page (tea.texas.gov) returns Access Denied; TEA points to the Texas Assessment Research Portal as an alternative. The xplore dictionary returns 404 for 2024 and 2025; layout assumed unchanged.
UT,2021-22,2022,https://schools.utah.gov/datastatistics/reports,"https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireDemographics2022.xlsx (1,455,416 bytes) ; rates without demographics: https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireProficiencyRates2022.xlsx",XLSX,yes,unverified,unverified,unverified,unverified,"Reports page heading 'Proficiency Rates by Demographics' (RISE/Utah Aspire Plus). Files are 1.38-1.46 MB against 0.85-0.92 MB for the 'Proficiency Rates' files (HEAD). Utah's accountability race groups include Black or African American, Hispanic or Latino and White (ESSA plan). Level (state/LEA/school) and columns not seen; files not opened; the Data Gateway could not be read with the browser tool",Below Proficient / Approaching Proficient / Proficient / Highly Proficient,Proficient + Highly Proficient,"USBE Data Gateway recodes groups of 10 or fewer as 'N<10' (search excerpt, not seen on a USBE page); file suppression not seen",Utah Aspire Plus Mathematics,"Utah Aspire Plus ELA (Reading, English)",9 and 10,none found (Utah Aspire Plus technical reports posted for 2023-24 and 2024-25),https://schools.utah.gov/assessment/assessments/utahaspireplus.php ('end-of-grade-level high school assessment for students in 9 and 10') ; https://schools.utah.gov/assessment/_assessment_/_resources_/_technical_reports_/24_UAPlus_TechnicalReport.pdf,probable (confirm LEA rows and race groups in the demographics file),RISE is grades 3-8. All files last modified 2026-09-09 (reposted). A 'Proficiency Levels' file per year is also listed.
UT,2022-23,2023,https://schools.utah.gov/datastatistics/reports,"https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireDemographics2023.xlsx (1,384,868 bytes) ; rates without demographics: https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireProficiencyRates2023.xlsx",XLSX,yes,unverified,unverified,unverified,unverified,"Reports page heading 'Proficiency Rates by Demographics' (RISE/Utah Aspire Plus). Files are 1.38-1.46 MB against 0.85-0.92 MB for the 'Proficiency Rates' files (HEAD). Utah's accountability race groups include Black or African American, Hispanic or Latino and White (ESSA plan). Level (state/LEA/school) and columns not seen; files not opened; the Data Gateway could not be read with the browser tool",Below Proficient / Approaching Proficient / Proficient / Highly Proficient,Proficient + Highly Proficient,"USBE Data Gateway recodes groups of 10 or fewer as 'N<10' (search excerpt, not seen on a USBE page); file suppression not seen",Utah Aspire Plus Mathematics,"Utah Aspire Plus ELA (Reading, English)",9 and 10,none found (Utah Aspire Plus technical reports posted for 2023-24 and 2024-25),https://schools.utah.gov/assessment/assessments/utahaspireplus.php ('end-of-grade-level high school assessment for students in 9 and 10') ; https://schools.utah.gov/assessment/_assessment_/_resources_/_technical_reports_/24_UAPlus_TechnicalReport.pdf,probable (confirm LEA rows and race groups in the demographics file),RISE is grades 3-8. All files last modified 2026-09-09 (reposted). A 'Proficiency Levels' file per year is also listed.
UT,2023-24,2024,https://schools.utah.gov/datastatistics/reports,"https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireDemographics2024.xlsx (1,386,594 bytes) ; rates without demographics: https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireProficiencyRates2024.xlsx",XLSX,yes,unverified,unverified,unverified,unverified,"Reports page heading 'Proficiency Rates by Demographics' (RISE/Utah Aspire Plus). Files are 1.38-1.46 MB against 0.85-0.92 MB for the 'Proficiency Rates' files (HEAD). Utah's accountability race groups include Black or African American, Hispanic or Latino and White (ESSA plan). Level (state/LEA/school) and columns not seen; files not opened; the Data Gateway could not be read with the browser tool",Below Proficient / Approaching Proficient / Proficient / Highly Proficient,Proficient + Highly Proficient,"USBE Data Gateway recodes groups of 10 or fewer as 'N<10' (search excerpt, not seen on a USBE page); file suppression not seen",Utah Aspire Plus Mathematics,"Utah Aspire Plus ELA (Reading, English)",9 and 10,none found (Utah Aspire Plus technical reports posted for 2023-24 and 2024-25),https://schools.utah.gov/assessment/assessments/utahaspireplus.php ('end-of-grade-level high school assessment for students in 9 and 10') ; https://schools.utah.gov/assessment/_assessment_/_resources_/_technical_reports_/24_UAPlus_TechnicalReport.pdf,probable (confirm LEA rows and race groups in the demographics file),RISE is grades 3-8. All files last modified 2026-09-09 (reposted). A 'Proficiency Levels' file per year is also listed.
UT,2024-25,2025,https://schools.utah.gov/datastatistics/reports,"https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireDemographics2025.xlsx (1,394,799 bytes) ; rates without demographics: https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireProficiencyRates2025.xlsx",XLSX,yes,unverified,unverified,unverified,unverified,"Reports page heading 'Proficiency Rates by Demographics' (RISE/Utah Aspire Plus). Files are 1.38-1.46 MB against 0.85-0.92 MB for the 'Proficiency Rates' files (HEAD). Utah's accountability race groups include Black or African American, Hispanic or Latino and White (ESSA plan). Level (state/LEA/school) and columns not seen; files not opened; the Data Gateway could not be read with the browser tool",Below Proficient / Approaching Proficient / Proficient / Highly Proficient,Proficient + Highly Proficient,"USBE Data Gateway recodes groups of 10 or fewer as 'N<10' (search excerpt, not seen on a USBE page); file suppression not seen",Utah Aspire Plus Mathematics,"Utah Aspire Plus ELA (Reading, English)",9 and 10,none found (Utah Aspire Plus technical reports posted for 2023-24 and 2024-25),https://schools.utah.gov/assessment/assessments/utahaspireplus.php ('end-of-grade-level high school assessment for students in 9 and 10') ; https://schools.utah.gov/assessment/_assessment_/_resources_/_technical_reports_/24_UAPlus_TechnicalReport.pdf,probable (confirm LEA rows and race groups in the demographics file),RISE is grades 3-8. All files last modified 2026-09-09 (reposted). A 'Proficiency Levels' file per year is also listed.
VT,2021-22,2022,https://education.vermont.gov/data-and-reporting/vermont-education-dashboard/vermont-education-dashboard-assessment,https://education.vermont.gov/document/vermont-education-dashboard-2022-dataset-assessment > https://education.vermont.gov/sites/aoe/files/documents/Assessment%202022.zip (25.56 MB),ZIP (spreadsheet),yes,yes (SU/SD organization rows and a Value_W_SUSD column in the 2025 dataset),expected,expected,expected,"2025 dataset (data.vermont.gov c874-7tma, column list and distinct label values read through the Socrata API): AssessGroup 'Race/Ethnicity' with AssessLabel American Indian or Alaskan Native, Asian, Black, Hispanic, Native Hawaiian or Pacific Islander, White; OrgName includes SU and SD rows (e.g. 'ESSEX NORTH SU', 'CHAMPLAIN VALLEY SD'). 2022-2024 zip files not opened; same dashboard, layout expected to match",Smarter Balanced levels as labelled by AOE (2022 file not opened; 2025 labels: Substantially Below Proficient / Partially Proficient / Proficient / Proficient with Distinction),Proficient + Proficient with Distinction,"AOE suppresses cells under 11 students plus complementary suppression (https://education.vermont.gov/data-and-reporting/data-governance); '***' in Value_W (461,547 of 760,950 values in 2025)",Smarter Balanced Mathematics grade 9 (grade not confirmed for this file),Smarter Balanced ELA grade 9 (grade not confirmed for this file),9,none found,"https://statetestscoreresults.substack.com/p/vermont-2025-assessment-results ('Vermont administered the VTCAP for the first time in 2023, after transitioning away from the Smarter Balanced assessment') ; https://datacollection.education.vermont.gov/Assessments/Overview-of-Statewide-Assessments/ ; https://education.vermont.gov/learning/assessments/statewide-assessments/academic-proficiency (grades 3-9 ELA and math)",probable (open one zip to confirm race rows at SU/SD level),Dashboards are Power BI (app.powerbigov.us). Very heavy suppression: race results for Black and Hispanic students will be mostly '***' in small SUs.
VT,2022-23,2023,https://education.vermont.gov/data-and-reporting/vermont-education-dashboard/vermont-education-dashboard-assessment,https://education.vermont.gov/document/vermont-education-dashboard-2023-dataset-assessment > https://education.vermont.gov/sites/aoe/files/documents/Assessment%202023.zip (19.7 MB),ZIP (spreadsheet),yes,yes (SU/SD organization rows and a Value_W_SUSD column in the 2025 dataset),expected,expected,expected,"2025 dataset (data.vermont.gov c874-7tma, column list and distinct label values read through the Socrata API): AssessGroup 'Race/Ethnicity' with AssessLabel American Indian or Alaskan Native, Asian, Black, Hispanic, Native Hawaiian or Pacific Islander, White; OrgName includes SU and SD rows (e.g. 'ESSEX NORTH SU', 'CHAMPLAIN VALLEY SD'). 2022-2024 zip files not opened; same dashboard, layout expected to match","Substantially Below Proficient / Partially Proficient / Proficient / Proficient with Distinction (IndicatorLabel values, 2025); 'Total Proficient and Above'",Proficient + Proficient with Distinction,"AOE suppresses cells under 11 students plus complementary suppression (https://education.vermont.gov/data-and-reporting/data-governance); '***' in Value_W (461,547 of 760,950 values in 2025)",VTCAP Mathematics grade 9,VTCAP English Language Arts grade 9,9,2023: VTCAP replaced Smarter Balanced in ELA and mathematics (first administration spring 2023); results not comparable to earlier years,"https://statetestscoreresults.substack.com/p/vermont-2025-assessment-results ('Vermont administered the VTCAP for the first time in 2023, after transitioning away from the Smarter Balanced assessment') ; https://datacollection.education.vermont.gov/Assessments/Overview-of-Statewide-Assessments/ ; https://education.vermont.gov/learning/assessments/statewide-assessments/academic-proficiency (grades 3-9 ELA and math)",probable (open one zip to confirm race rows at SU/SD level),Dashboards are Power BI (app.powerbigov.us). Very heavy suppression: race results for Black and Hispanic students will be mostly '***' in small SUs.
VT,2023-24,2024,https://education.vermont.gov/data-and-reporting/vermont-education-dashboard/vermont-education-dashboard-assessment,https://education.vermont.gov/document/vermont-education-dashboard-2024-dataset-assessment > https://education.vermont.gov/sites/aoe/files/documents/Assessment%202024.zip (19.34 MB),ZIP (spreadsheet),yes,yes (SU/SD organization rows and a Value_W_SUSD column in the 2025 dataset),expected,expected,expected,"2025 dataset (data.vermont.gov c874-7tma, column list and distinct label values read through the Socrata API): AssessGroup 'Race/Ethnicity' with AssessLabel American Indian or Alaskan Native, Asian, Black, Hispanic, Native Hawaiian or Pacific Islander, White; OrgName includes SU and SD rows (e.g. 'ESSEX NORTH SU', 'CHAMPLAIN VALLEY SD'). 2022-2024 zip files not opened; same dashboard, layout expected to match","Substantially Below Proficient / Partially Proficient / Proficient / Proficient with Distinction (IndicatorLabel values, 2025); 'Total Proficient and Above'",Proficient + Proficient with Distinction,"AOE suppresses cells under 11 students plus complementary suppression (https://education.vermont.gov/data-and-reporting/data-governance); '***' in Value_W (461,547 of 760,950 values in 2025)",VTCAP Mathematics grade 9,VTCAP English Language Arts grade 9,9,none found,"https://statetestscoreresults.substack.com/p/vermont-2025-assessment-results ('Vermont administered the VTCAP for the first time in 2023, after transitioning away from the Smarter Balanced assessment') ; https://datacollection.education.vermont.gov/Assessments/Overview-of-Statewide-Assessments/ ; https://education.vermont.gov/learning/assessments/statewide-assessments/academic-proficiency (grades 3-9 ELA and math)",probable (open one zip to confirm race rows at SU/SD level),Dashboards are Power BI (app.powerbigov.us). Very heavy suppression: race results for Black and Hispanic students will be mostly '***' in small SUs.
VT,2024-25,2025,https://education.vermont.gov/data-and-reporting/vermont-education-dashboard/vermont-education-dashboard-assessment,"https://data.vermont.gov/Education/Vermont-Education-Dashboard-General-Assessment-202/c874-7tma ; CSV export https://data.vermont.gov/api/views/c874-7tma/rows.csv?accessType=DOWNLOAD (760,950 rows)",CSV (Socrata export),yes,yes (SU/SD organization rows and a Value_W_SUSD column in the 2025 dataset),yes (label present),yes (label present),yes (label present),"2025 dataset (data.vermont.gov c874-7tma, column list and distinct label values read through the Socrata API): AssessGroup 'Race/Ethnicity' with AssessLabel American Indian or Alaskan Native, Asian, Black, Hispanic, Native Hawaiian or Pacific Islander, White; OrgName includes SU and SD rows (e.g. 'ESSEX NORTH SU', 'CHAMPLAIN VALLEY SD'). 2022-2024 zip files not opened; same dashboard, layout expected to match","Substantially Below Proficient / Partially Proficient / Proficient / Proficient with Distinction (IndicatorLabel values, 2025); 'Total Proficient and Above'",Proficient + Proficient with Distinction,"AOE suppresses cells under 11 students plus complementary suppression (https://education.vermont.gov/data-and-reporting/data-governance); '***' in Value_W (461,547 of 760,950 values in 2025)",VTCAP Mathematics grade 9,VTCAP English Language Arts grade 9,9,none found,"https://statetestscoreresults.substack.com/p/vermont-2025-assessment-results ('Vermont administered the VTCAP for the first time in 2023, after transitioning away from the Smarter Balanced assessment') ; https://datacollection.education.vermont.gov/Assessments/Overview-of-Statewide-Assessments/ ; https://education.vermont.gov/learning/assessments/statewide-assessments/academic-proficiency (grades 3-9 ELA and math)",yes (district = SU/SD rows or Value_W_SUSD; values not checked),Dashboards are Power BI (app.powerbigov.us). Very heavy suppression: race results for Black and Hispanic students will be mostly '***' in small SUs.
