state,school_year,sy_end,page_url,file_url_or_steps,file_format,statewide_file,district_level,black_rows,hispanic_rows,white_rows,subgroup_evidence,proficiency_label,proficient_levels,suppression,hs_test_math,hs_test_rla,hs_grade,test_replacement_2022_2025,replacement_source,usable,notes
IA,2023-24,2024,https://educate.iowa.gov/pk-12/data/education-statistics,Proficiency by District 2023-24: https://educate.iowa.gov/media/10529/download?inline (204.31 KB),XLSX,yes (all districts in one file),yes,unverified,unverified,unverified,"Page heading 'Assessments - Proficiency Rate' > 'Proficiency by District'; no description of contents. About 204 KB for about 329 districts is consistent with all-students rates by grade and subject; not opened. The Iowa School Performance Profiles 'Data Download' has student groups but is school-level only, pools grades 3-11, and omits cells under 20",ISASP: Not Yet Proficient / Proficient / Advanced,Proficient + Advanced,"Reporting minimum n = 10 (cells under 10 redacted); accountability minimum n = 20 (ISPP Technical Guide, Dec 2025)",ISASP Mathematics,ISASP English Language Arts,"9, 10, 11 (ISASP grades 3-11)",none (ISASP with three achievement levels 2019-2025; four new achievement levels and new cut points start with the 2026 assessment),https://www.iaschoolperformance.gov/ECP/Home/TechGuide ; https://educate.iowa.gov/press-release/2025-08-20/iowa-achieves-impressive-gains-early-literacy-science-new-2025-spring-statewide-student-assessment ; https://ia.mypearsonsupport.com/resources/reporting-resources/2025%20Interpretation%20Guide%20-%20ISASP%20Published%20Reports.pdf,unclear (open one Proficiency by District file to check for race rows),ISPP school-level 'School Learning Measures Data' (https://www.iaschoolperformance.gov/ECP/StateDistrictSchool/StateDetails?DetailType=Datadownload&y=2025) is a fallback for high-school buildings only. reports.educateiowa.gov (Condition of Education) could not be read by the browser tool.
IA,2024-25,2025,https://educate.iowa.gov/pk-12/data/education-statistics,Proficiency by District 2024-25: https://educate.iowa.gov/media/11701/download?inline (203.79 KB),XLSX,yes (all districts in one file),yes,unverified,unverified,unverified,"Page heading 'Assessments - Proficiency Rate' > 'Proficiency by District'; no description of contents. About 204 KB for about 329 districts is consistent with all-students rates by grade and subject; not opened. The Iowa School Performance Profiles 'Data Download' has student groups but is school-level only, pools grades 3-11, and omits cells under 20",ISASP: Not Yet Proficient / Proficient / Advanced,Proficient + Advanced,"Reporting minimum n = 10 (cells under 10 redacted); accountability minimum n = 20 (ISPP Technical Guide, Dec 2025)",ISASP Mathematics,ISASP English Language Arts,"9, 10, 11 (ISASP grades 3-11)",none (ISASP with three achievement levels 2019-2025; four new achievement levels and new cut points start with the 2026 assessment),https://www.iaschoolperformance.gov/ECP/Home/TechGuide ; https://educate.iowa.gov/press-release/2025-08-20/iowa-achieves-impressive-gains-early-literacy-science-new-2025-spring-statewide-student-assessment ; https://ia.mypearsonsupport.com/resources/reporting-resources/2025%20Interpretation%20Guide%20-%20ISASP%20Published%20Reports.pdf,unclear (open one Proficiency by District file to check for race rows),ISPP school-level 'School Learning Measures Data' (https://www.iaschoolperformance.gov/ECP/StateDistrictSchool/StateDetails?DetailType=Datadownload&y=2025) is a fallback for high-school buildings only. reports.educateiowa.gov (Condition of Education) could not be read by the browser tool.
KS,2021-22,2022,https://ksreportcard.ksde.gov/assessment_results.aspx?org_no=State&rpt_type=1,Select School Year 2021-2022 > 'Download Full Results': https://ksreportcard.ksde.gov/2021_2022_Assessment_Full_File.xlsx,XLSX (page labels the file 'Large File - 28-68 MB'),yes,yes,yes (subgroup in file per page),yes (subgroup in file per page),yes (subgroup in file per page),"Page link text: 'Download Full Results ... (includes all applicable subjects, districts, buildings, grades and subgroups)'. Report subgroup menu lists 'African-American Students', 'Hispanic', 'White'; grade menu has 'HS'. File not opened","Performance Levels 1-4 (Level 3 proficient, Level 4 advanced)",Level 3 + Level 4,"'when a subgroup has fewer than 10 students assessed, the data will not be displayed in the download file'",Kansas Assessment Program (KAP) Mathematics grade 10,KAP English Language Arts grade 10,10,none,https://www.ksde.gov/Home/Quick-Links/News-Room/ArtMID/3386/ArticleID/4471/State-Board-approves-new-cut-scores-for-spring-2025-state-assessments ; https://ksde.gov/Home/Quick-Links/News-Room/Weekly-News/Feature-Story/ArtMID/6201/ArticleID/4551/State-Board-gets-further-explanation-of-cut-scores-and-concordance-tables ; report page footnote '**Updated assessment with new scale scores' on 2025,yes,ksreportcard.ksde.gov and datacentral.ksde.gov reject non-browser requests; read in Chrome. Year chosen in the page's School Year menu; file name pattern confirmed for each year.
KS,2022-23,2023,https://ksreportcard.ksde.gov/assessment_results.aspx?org_no=State&rpt_type=1,Select School Year 2022-2023 > 'Download Full Results': https://ksreportcard.ksde.gov/2022_2023_Assessment_Full_File.xlsx,XLSX (page labels the file 'Large File - 28-68 MB'),yes,yes,yes (subgroup in file per page),yes (subgroup in file per page),yes (subgroup in file per page),"Page link text: 'Download Full Results ... (includes all applicable subjects, districts, buildings, grades and subgroups)'. Report subgroup menu lists 'African-American Students', 'Hispanic', 'White'; grade menu has 'HS'. File not opened","Performance Levels 1-4 (Level 3 proficient, Level 4 advanced)",Level 3 + Level 4,"'when a subgroup has fewer than 10 students assessed, the data will not be displayed in the download file'",Kansas Assessment Program (KAP) Mathematics grade 10,KAP English Language Arts grade 10,10,none,https://www.ksde.gov/Home/Quick-Links/News-Room/ArtMID/3386/ArticleID/4471/State-Board-approves-new-cut-scores-for-spring-2025-state-assessments ; https://ksde.gov/Home/Quick-Links/News-Room/Weekly-News/Feature-Story/ArtMID/6201/ArticleID/4551/State-Board-gets-further-explanation-of-cut-scores-and-concordance-tables ; report page footnote '**Updated assessment with new scale scores' on 2025,yes,ksreportcard.ksde.gov and datacentral.ksde.gov reject non-browser requests; read in Chrome. Year chosen in the page's School Year menu; file name pattern confirmed for each year.
KS,2023-24,2024,https://ksreportcard.ksde.gov/assessment_results.aspx?org_no=State&rpt_type=1,Select School Year 2023-2024 > 'Download Full Results': https://ksreportcard.ksde.gov/2023_2024_Assessment_Full_File.xlsx,XLSX (page labels the file 'Large File - 28-68 MB'),yes,yes,yes (subgroup in file per page),yes (subgroup in file per page),yes (subgroup in file per page),"Page link text: 'Download Full Results ... (includes all applicable subjects, districts, buildings, grades and subgroups)'. Report subgroup menu lists 'African-American Students', 'Hispanic', 'White'; grade menu has 'HS'. File not opened","Performance Levels 1-4 (Level 3 proficient, Level 4 advanced)",Level 3 + Level 4,"'when a subgroup has fewer than 10 students assessed, the data will not be displayed in the download file'",Kansas Assessment Program (KAP) Mathematics grade 10,KAP English Language Arts grade 10,10,none,https://www.ksde.gov/Home/Quick-Links/News-Room/ArtMID/3386/ArticleID/4471/State-Board-approves-new-cut-scores-for-spring-2025-state-assessments ; https://ksde.gov/Home/Quick-Links/News-Room/Weekly-News/Feature-Story/ArtMID/6201/ArticleID/4551/State-Board-gets-further-explanation-of-cut-scores-and-concordance-tables ; report page footnote '**Updated assessment with new scale scores' on 2025,yes,ksreportcard.ksde.gov and datacentral.ksde.gov reject non-browser requests; read in Chrome. Year chosen in the page's School Year menu; file name pattern confirmed for each year.
KS,2024-25,2025,https://ksreportcard.ksde.gov/assessment_results.aspx?org_no=State&rpt_type=1,Select School Year 2024-2025 > 'Download Full Results': https://ksreportcard.ksde.gov/2024_2025_Assessment_Full_File.xlsx,XLSX (page labels the file 'Large File - 28-68 MB'),yes,yes,yes (subgroup in file per page),yes (subgroup in file per page),yes (subgroup in file per page),"Page link text: 'Download Full Results ... (includes all applicable subjects, districts, buildings, grades and subgroups)'. Report subgroup menu lists 'African-American Students', 'Hispanic', 'White'; grade menu has 'HS'. File not opened","Performance Levels 1-4 (Level 3 proficient, Level 4 advanced)",Level 3 + Level 4,"'when a subgroup has fewer than 10 students assessed, the data will not be displayed in the download file'",Kansas Assessment Program (KAP) Mathematics grade 10,KAP English Language Arts grade 10,10,"2025: revised KAP assessments (first revision of the 2015 tests) given for the first time, with a new scale and new cut scores approved by the State Board for grades 3-8 and 10; a new scale is a replacement under the test_replacement.csv rule",https://www.ksde.gov/Home/Quick-Links/News-Room/ArtMID/3386/ArticleID/4471/State-Board-approves-new-cut-scores-for-spring-2025-state-assessments ; https://ksde.gov/Home/Quick-Links/News-Room/Weekly-News/Feature-Story/ArtMID/6201/ArticleID/4551/State-Board-gets-further-explanation-of-cut-scores-and-concordance-tables ; report page footnote '**Updated assessment with new scale scores' on 2025,yes,ksreportcard.ksde.gov and datacentral.ksde.gov reject non-browser requests; read in Chrome. Year chosen in the page's School Year menu; file name pattern confirmed for each year.
KY,2021-22,2022,https://www.education.ky.gov/Open-House/data/Pages/Historical-SRC-Datasets.aspx,"https://www.education.ky.gov/Open-House/data/HistoricalDatasets/asmt_performance_by_grade_2022.csv (80,254,300 bytes); also accountable_assessment_performance_2022.csv",CSV,yes,"expected (School Report Card datasets carry state, district and school records)",expected,expected,expected,"School Report Card dashboard disaggregates by student group; files are 80-93 MB, consistent with school x grade x subject x student-group rows. Data dictionary not found; files not opened",Novice / Apprentice / Proficient / Distinguished,Proficient + Distinguished,KDE suppresses publicly reported performance-level data for small numbers (e.g. small counts in a level); numeric threshold not found in 'Understanding Kentucky Minimum N' (accountability n = 30 per school level and indicator),Kentucky Summative Assessment (KSA) Mathematics grade 10,KSA Reading grade 10,10 (KDE page also lists grade 11 reading and mathematics),2022: KSA replaced K-PREP (spring 2022; new tests aligned to the Kentucky Academic Standards; KDE called the results a new baseline),https://www.kentuckyteacher.org/news/2022/10/kde-releases-2021-2022-school-report-card-data/ ; https://www.education.ky.gov/AA/Assessments/Pages/KentuckySummativeAssessment-.aspx ; https://www.education.ky.gov/AA/distsupp/Documents/Understanding_Kentucky_Minimum_N_School_Accountability.pdf,probable (district x race rows to confirm),File list read from the SharePoint folder listing (/Open-House/data/_api/web/GetFolderByServerRelativeUrl('/Open-House/data/HistoricalDatasets')/Files). The 2022-23 accountability file accountable_assessment_performance_2023.csv and KYRC24/25_ACCT_Kentucky_Summative_Assessment.csv are the accountability versions.
KY,2022-23,2023,https://www.education.ky.gov/Open-House/data/Pages/Historical-SRC-Datasets.aspx,"https://www.education.ky.gov/Open-House/data/HistoricalDatasets/asmt_performance_by_grade_2023.csv (80,262,296 bytes)",CSV,yes,"expected (School Report Card datasets carry state, district and school records)",expected,expected,expected,"School Report Card dashboard disaggregates by student group; files are 80-93 MB, consistent with school x grade x subject x student-group rows. Data dictionary not found; files not opened",Novice / Apprentice / Proficient / Distinguished,Proficient + Distinguished,KDE suppresses publicly reported performance-level data for small numbers (e.g. small counts in a level); numeric threshold not found in 'Understanding Kentucky Minimum N' (accountability n = 30 per school level and indicator),Kentucky Summative Assessment (KSA) Mathematics grade 10,KSA Reading grade 10,10 (KDE page also lists grade 11 reading and mathematics),none,https://www.kentuckyteacher.org/news/2022/10/kde-releases-2021-2022-school-report-card-data/ ; https://www.education.ky.gov/AA/Assessments/Pages/KentuckySummativeAssessment-.aspx ; https://www.education.ky.gov/AA/distsupp/Documents/Understanding_Kentucky_Minimum_N_School_Accountability.pdf,probable (district x race rows to confirm),File list read from the SharePoint folder listing (/Open-House/data/_api/web/GetFolderByServerRelativeUrl('/Open-House/data/HistoricalDatasets')/Files). The 2022-23 accountability file accountable_assessment_performance_2023.csv and KYRC24/25_ACCT_Kentucky_Summative_Assessment.csv are the accountability versions.
KY,2023-24,2024,https://www.education.ky.gov/Open-House/data/Pages/Historical-SRC-Datasets.aspx,"https://www.education.ky.gov/Open-House/data/HistoricalDatasets/KYRC24_ASMT_Kentucky_Summative_Assessment.csv (92,584,812 bytes)",CSV,yes,"expected (School Report Card datasets carry state, district and school records)",expected,expected,expected,"School Report Card dashboard disaggregates by student group; files are 80-93 MB, consistent with school x grade x subject x student-group rows. Data dictionary not found; files not opened",Novice / Apprentice / Proficient / Distinguished,Proficient + Distinguished,KDE suppresses publicly reported performance-level data for small numbers (e.g. small counts in a level); numeric threshold not found in 'Understanding Kentucky Minimum N' (accountability n = 30 per school level and indicator),Kentucky Summative Assessment (KSA) Mathematics grade 10,KSA Reading grade 10,10 (KDE page also lists grade 11 reading and mathematics),none,https://www.kentuckyteacher.org/news/2022/10/kde-releases-2021-2022-school-report-card-data/ ; https://www.education.ky.gov/AA/Assessments/Pages/KentuckySummativeAssessment-.aspx ; https://www.education.ky.gov/AA/distsupp/Documents/Understanding_Kentucky_Minimum_N_School_Accountability.pdf,probable (district x race rows to confirm),File list read from the SharePoint folder listing (/Open-House/data/_api/web/GetFolderByServerRelativeUrl('/Open-House/data/HistoricalDatasets')/Files). The 2022-23 accountability file accountable_assessment_performance_2023.csv and KYRC24/25_ACCT_Kentucky_Summative_Assessment.csv are the accountability versions.
KY,2024-25,2025,https://www.education.ky.gov/Open-House/data/Pages/Historical-SRC-Datasets.aspx,"https://www.education.ky.gov/Open-House/data/HistoricalDatasets/KYRC25_ASMT_Kentucky_Summative_Assessment.csv (91,151,540 bytes)",CSV,yes,"expected (School Report Card datasets carry state, district and school records)",expected,expected,expected,"School Report Card dashboard disaggregates by student group; files are 80-93 MB, consistent with school x grade x subject x student-group rows. Data dictionary not found; files not opened",Novice / Apprentice / Proficient / Distinguished,Proficient + Distinguished,KDE suppresses publicly reported performance-level data for small numbers (e.g. small counts in a level); numeric threshold not found in 'Understanding Kentucky Minimum N' (accountability n = 30 per school level and indicator),Kentucky Summative Assessment (KSA) Mathematics grade 10,KSA Reading grade 10,10 (KDE page also lists grade 11 reading and mathematics),none,https://www.kentuckyteacher.org/news/2022/10/kde-releases-2021-2022-school-report-card-data/ ; https://www.education.ky.gov/AA/Assessments/Pages/KentuckySummativeAssessment-.aspx ; https://www.education.ky.gov/AA/distsupp/Documents/Understanding_Kentucky_Minimum_N_School_Accountability.pdf,probable (district x race rows to confirm),File list read from the SharePoint folder listing (/Open-House/data/_api/web/GetFolderByServerRelativeUrl('/Open-House/data/HistoricalDatasets')/Files). The 2022-23 accountability file accountable_assessment_performance_2023.csv and KYRC24/25_ACCT_Kentucky_Summative_Assessment.csv are the accountability versions.
LA,2021-22,2022,https://doe.louisiana.gov/data-and-reports/high-school-performance,'2022 State LEA School LEAP High School Achievement Level Summary With Subgroups': https://doe.louisiana.gov/docs/default-source/test-results/2022-state-lea-school-leap-high-school-achievement-level-summary-with-subgroups.xlsx,XLSX,yes,yes (file title 'State LEA School'),expected,expected,expected,File title 'High School Achievement Level Summary with Subgroups'; subgroup list not viewed,Unsatisfactory / Approaching Basic / Basic / Mastery / Advanced,Mastery + Advanced ('Mastery and above'),LDOE score-report convention: NR when fewer than 10 students; percentages 0-1 shown as <=1% and 99-100 as >=99% (file-level notes not read),LEAP 2025 Algebra I and Geometry EOC,LEAP 2025 English I and English II EOC,course-based EOC,"none found for Algebra I, Geometry, English I or English II (LEAP Civics replacing U.S. History is a social studies change)",https://doe.louisiana.gov/school-system-leaders/measuring-results/high-school-assessments ; https://doe.louisiana.gov/docs/default-source/assessment/leap-2025-grades-3-8-interpretive-guide.pdf,yes,"The 'Mastery Subgroup Summary' files (state/LEA and school) pool grades 3-8 and HS by subject and are not HS-specific. HEAD sizes: 2022 1,543,615 bytes; 2023 1,758,566; 2025 2,635,877."
LA,2022-23,2023,https://doe.louisiana.gov/data-and-reports/high-school-performance,'2023 State LEA LEAP School- High School Achievement Level Summary with Subgroups': https://doe.louisiana.gov/docs/default-source/test-results/2023-state-lea-leap-school--high-school-achievement-level-summary-with-subgroups.xlsx,XLSX,yes,yes (file title 'State LEA School'),expected,expected,expected,File title 'High School Achievement Level Summary with Subgroups'; subgroup list not viewed,Unsatisfactory / Approaching Basic / Basic / Mastery / Advanced,Mastery + Advanced ('Mastery and above'),LDOE score-report convention: NR when fewer than 10 students; percentages 0-1 shown as <=1% and 99-100 as >=99% (file-level notes not read),LEAP 2025 Algebra I and Geometry EOC,LEAP 2025 English I and English II EOC,course-based EOC,"none found for Algebra I, Geometry, English I or English II (LEAP Civics replacing U.S. History is a social studies change)",https://doe.louisiana.gov/school-system-leaders/measuring-results/high-school-assessments ; https://doe.louisiana.gov/docs/default-source/assessment/leap-2025-grades-3-8-interpretive-guide.pdf,yes,"The 'Mastery Subgroup Summary' files (state/LEA and school) pool grades 3-8 and HS by subject and are not HS-specific. HEAD sizes: 2022 1,543,615 bytes; 2023 1,758,566; 2025 2,635,877."
LA,2023-24,2024,https://doe.louisiana.gov/data-and-reports/high-school-performance,"Not found. The HS, elementary/middle and performance-score pages list the HS subgroup file for 2018-2019, 2021-2023, 2025 and 2026 but not 2024; guessed URLs (test-results/ and data-management/, .xlsx/.xlsb) return 404. 2024 files posted: 'spring-2024-leap-2025-state-lea-school-achievement-level-summary.xlsx' (all students) and '2024-state-lea-leap-2025-mastery-subgroup-summary.xlsx' (grades pooled)",XLSX,yes,yes (file title 'State LEA School'),not found,not found,not found,No 2024 HS-with-subgroups file located,Unsatisfactory / Approaching Basic / Basic / Mastery / Advanced,Mastery + Advanced ('Mastery and above'),LDOE score-report convention: NR when fewer than 10 students; percentages 0-1 shown as <=1% and 99-100 as >=99% (file-level notes not read),LEAP 2025 Algebra I and Geometry EOC,LEAP 2025 English I and English II EOC,course-based EOC,"none found for Algebra I, Geometry, English I or English II (LEAP Civics replacing U.S. History is a social studies change)",https://doe.louisiana.gov/school-system-leaders/measuring-results/high-school-assessments ; https://doe.louisiana.gov/docs/default-source/assessment/leap-2025-grades-3-8-interpretive-guide.pdf,no file found (ask LDOE or check the LDOE library),"The 'Mastery Subgroup Summary' files (state/LEA and school) pool grades 3-8 and HS by subject and are not HS-specific. HEAD sizes: 2022 1,543,615 bytes; 2023 1,758,566; 2025 2,635,877."
LA,2024-25,2025,https://doe.louisiana.gov/data-and-reports/high-school-performance,'2025 State LEA School LEAP High School Achievement Level Summary with Subgroups': https://doe.louisiana.gov/docs/default-source/data-management/2025-state-lea-school-leap-high-school-achievement-level-summary-with-subgroups.xlsx,XLSX,yes,yes (file title 'State LEA School'),expected,expected,expected,File title 'High School Achievement Level Summary with Subgroups'; subgroup list not viewed,Unsatisfactory / Approaching Basic / Basic / Mastery / Advanced,Mastery + Advanced ('Mastery and above'),LDOE score-report convention: NR when fewer than 10 students; percentages 0-1 shown as <=1% and 99-100 as >=99% (file-level notes not read),LEAP 2025 Algebra I and Geometry EOC,LEAP 2025 English I and English II EOC,course-based EOC,"none found for Algebra I, Geometry, English I or English II (LEAP Civics replacing U.S. History is a social studies change)",https://doe.louisiana.gov/school-system-leaders/measuring-results/high-school-assessments ; https://doe.louisiana.gov/docs/default-source/assessment/leap-2025-grades-3-8-interpretive-guide.pdf,yes,"The 'Mastery Subgroup Summary' files (state/LEA and school) pool grades 3-8 and HS by subject and are not HS-specific. HEAD sizes: 2022 1,543,615 bytes; 2023 1,758,566; 2025 2,635,877."
ME,2021-22,2022,https://www.maine.gov/doe/data-reporting/warehouse,"No statewide downloadable file found. Public results are in the Tableau view 'State Assessments by Grade Level' (https://oit-tableau.maine.gov/t/DOE/views/MaineGradeLevelAssessments/MaineAssessments), which the browser tool was not permitted to open, so a crosstab download was not checked. SAU-level CSVs are for District Assessment Coordinators only",Tableau dashboard (download options not checked),no,unverified,unverified,unverified,unverified,Education Data Center summary of Maine 2025 results shows race/ethnicity breakdowns (source data not named),Well Below / Below / At / Above State Expectations,At + Above State Expectations,not verified,NWEA MAP Growth Mathematics (state assessment),NWEA MAP Growth Reading,high school (grade not verified),2022: NWEA MAP Growth used as the state test for grades 3-8 and high school (eMPowerME grade 11 through 2019),https://www.maine.gov/doe/Testing_Accountability/MECAS/NWEA ; https://mainedoenews.net/2022/08/04/priority-notice-2022-2023-assessment-calendar-and-assessment-program-updates/ ; https://statetestscoreresults.substack.com/p/maine-2025-assessment-results,no statewide file found,Maine DOE data requests: https://mainedoe.co1.qualtrics.com/jfe/form/SV_es0KckvDC10vZVb. Results before 2023 are not comparable to the Through Year Assessment.
ME,2022-23,2023,https://www.maine.gov/doe/data-reporting/warehouse,"No statewide downloadable file found. Public results are in the Tableau view 'State Assessments by Grade Level' (https://oit-tableau.maine.gov/t/DOE/views/MaineGradeLevelAssessments/MaineAssessments), which the browser tool was not permitted to open, so a crosstab download was not checked. SAU-level CSVs are for District Assessment Coordinators only",Tableau dashboard (download options not checked),no,unverified,unverified,unverified,unverified,Education Data Center summary of Maine 2025 results shows race/ethnicity breakdowns (source data not named),Well Below / Below / At / Above State Expectations,At + Above State Expectations,not verified,Maine Through Year Assessment Mathematics (fixed form in HS),Maine Through Year Assessment Reading (fixed form in HS),10 (2nd year of high school),"2023: Maine Through Year Assessment (NWEA) first administered in spring, replacing MAP Growth as the state test",https://www.maine.gov/doe/Testing_Accountability/MECAS/NWEA ; https://mainedoenews.net/2022/08/04/priority-notice-2022-2023-assessment-calendar-and-assessment-program-updates/ ; https://statetestscoreresults.substack.com/p/maine-2025-assessment-results,no statewide file found,Maine DOE data requests: https://mainedoe.co1.qualtrics.com/jfe/form/SV_es0KckvDC10vZVb. Results before 2023 are not comparable to the Through Year Assessment.
ME,2023-24,2024,https://www.maine.gov/doe/data-reporting/warehouse,"No statewide downloadable file found. Public results are in the Tableau view 'State Assessments by Grade Level' (https://oit-tableau.maine.gov/t/DOE/views/MaineGradeLevelAssessments/MaineAssessments), which the browser tool was not permitted to open, so a crosstab download was not checked. SAU-level CSVs are for District Assessment Coordinators only",Tableau dashboard (download options not checked),no,unverified,unverified,unverified,unverified,Education Data Center summary of Maine 2025 results shows race/ethnicity breakdowns (source data not named),Well Below / Below / At / Above State Expectations,At + Above State Expectations,not verified,Maine Through Year Assessment Mathematics,Maine Through Year Assessment Reading,10 (2nd year of high school),"2024: full through-year model (required fall, optional winter, spring summative); same test",https://www.maine.gov/doe/Testing_Accountability/MECAS/NWEA ; https://mainedoenews.net/2022/08/04/priority-notice-2022-2023-assessment-calendar-and-assessment-program-updates/ ; https://statetestscoreresults.substack.com/p/maine-2025-assessment-results,no statewide file found,Maine DOE data requests: https://mainedoe.co1.qualtrics.com/jfe/form/SV_es0KckvDC10vZVb. Results before 2023 are not comparable to the Through Year Assessment.
ME,2024-25,2025,https://www.maine.gov/doe/data-reporting/warehouse,"No statewide downloadable file found. Public results are in the Tableau view 'State Assessments by Grade Level' (https://oit-tableau.maine.gov/t/DOE/views/MaineGradeLevelAssessments/MaineAssessments), which the browser tool was not permitted to open, so a crosstab download was not checked. SAU-level CSVs are for District Assessment Coordinators only",Tableau dashboard (download options not checked),no,unverified,unverified,unverified,unverified,Education Data Center summary of Maine 2025 results shows race/ethnicity breakdowns (source data not named),Well Below / Below / At / Above State Expectations,At + Above State Expectations,not verified,Maine Through Year Assessment Mathematics,Maine Through Year Assessment Reading,10 (2nd year of high school),none,https://www.maine.gov/doe/Testing_Accountability/MECAS/NWEA ; https://mainedoenews.net/2022/08/04/priority-notice-2022-2023-assessment-calendar-and-assessment-program-updates/ ; https://statetestscoreresults.substack.com/p/maine-2025-assessment-results,no statewide file found,Maine DOE data requests: https://mainedoe.co1.qualtrics.com/jfe/form/SV_es0KckvDC10vZVb. Results before 2023 are not comparable to the Through Year Assessment.
MD,2021-22,2022,https://reportcard.msde.maryland.gov/Graphs/#/DataDownloads/datadownload,Download Files 2022 > 'MCAP ELA and Math Performance Data (ZIP 1MB)': https://reportcard.msde.maryland.gov/DataDownloads/FileDownload/470,ZIP of CSV,yes (all students),yes (LEA and school),not in download (per MSDE),not in download (per MSDE),not in download (per MSDE),"MSDE release for 2022-23: 'Both overall school and grade results in ELA and mathematics are now available in the data downloads'; disaggregation 'by LEA and student groups' was presented to the State Board, not described as part of the download. Report card pages show student-group views per LEA/school (PDF and CSV export); file not opened",Performance Levels 1-4,PL 3 + PL 4,"Minimum n = 10 (row replaced with '*'); top/bottom coding of percentages <= 5% and >= 95% (MSDE Data Suppression Requirements, Jan 2026)","MCAP Algebra I (also Geometry, Algebra II)",MCAP English 10,10 (ELA); math course-based,none found,https://news.maryland.gov/msde/2023-mcap-results/ ; https://reportcard.msde.maryland.gov/HelpGuides/Data%20Suppression%20Requirements%202026(A11y)CK.pdf ; https://marylandpublicschools.org/stateboard/Documents/2025/0826/Maryland-Comprehensive-Assessment-Program-MCAP-2024-2025-A.pdf,no (download has no student-group rows as described; subgroups only through per-LEA report card views or Board presentations),Year menu label = spring test year ('Download Files 2026' holds spring 2026 results). FileDownload IDs read from the page for each year; the server rejects non-browser requests (HTTP 500).
MD,2022-23,2023,https://reportcard.msde.maryland.gov/Graphs/#/DataDownloads/datadownload,Download Files 2023 > 'MCAP ELA and Math Performance Data (ZIP 1MB)': https://reportcard.msde.maryland.gov/DataDownloads/FileDownload/489,ZIP of CSV,yes (all students),yes (LEA and school),not in download (per MSDE),not in download (per MSDE),not in download (per MSDE),"MSDE release for 2022-23: 'Both overall school and grade results in ELA and mathematics are now available in the data downloads'; disaggregation 'by LEA and student groups' was presented to the State Board, not described as part of the download. Report card pages show student-group views per LEA/school (PDF and CSV export); file not opened",Performance Levels 1-4,PL 3 + PL 4,"Minimum n = 10 (row replaced with '*'); top/bottom coding of percentages <= 5% and >= 95% (MSDE Data Suppression Requirements, Jan 2026)","MCAP Algebra I (also Geometry, Algebra II)",MCAP English 10,10 (ELA); math course-based,none found,https://news.maryland.gov/msde/2023-mcap-results/ ; https://reportcard.msde.maryland.gov/HelpGuides/Data%20Suppression%20Requirements%202026(A11y)CK.pdf ; https://marylandpublicschools.org/stateboard/Documents/2025/0826/Maryland-Comprehensive-Assessment-Program-MCAP-2024-2025-A.pdf,no (download has no student-group rows as described; subgroups only through per-LEA report card views or Board presentations),Year menu label = spring test year ('Download Files 2026' holds spring 2026 results). FileDownload IDs read from the page for each year; the server rejects non-browser requests (HTTP 500).
MD,2023-24,2024,https://reportcard.msde.maryland.gov/Graphs/#/DataDownloads/datadownload,Download Files 2024 > 'MCAP ELA and Math Performance Data (ZIP 1MB)': https://reportcard.msde.maryland.gov/DataDownloads/FileDownload/529,ZIP of CSV,yes (all students),yes (LEA and school),not in download (per MSDE),not in download (per MSDE),not in download (per MSDE),"MSDE release for 2022-23: 'Both overall school and grade results in ELA and mathematics are now available in the data downloads'; disaggregation 'by LEA and student groups' was presented to the State Board, not described as part of the download. Report card pages show student-group views per LEA/school (PDF and CSV export); file not opened",Performance Levels 1-4,PL 3 + PL 4,"Minimum n = 10 (row replaced with '*'); top/bottom coding of percentages <= 5% and >= 95% (MSDE Data Suppression Requirements, Jan 2026)","MCAP Algebra I (also Geometry, Algebra II)",MCAP English 10,10 (ELA); math course-based,none found,https://news.maryland.gov/msde/2023-mcap-results/ ; https://reportcard.msde.maryland.gov/HelpGuides/Data%20Suppression%20Requirements%202026(A11y)CK.pdf ; https://marylandpublicschools.org/stateboard/Documents/2025/0826/Maryland-Comprehensive-Assessment-Program-MCAP-2024-2025-A.pdf,no (download has no student-group rows as described; subgroups only through per-LEA report card views or Board presentations),Year menu label = spring test year ('Download Files 2026' holds spring 2026 results). FileDownload IDs read from the page for each year; the server rejects non-browser requests (HTTP 500).
